Producto,Precio,Cantidad,Fecha,Cliente,Ciudad
Pollo,11.96,7,2025-12-25,Teodoro Ballester Diez,Segovia
Leche,6.53,2,2025-11-27,Alejandra Prat Mateu,León
Carne,7.76,1,2026-03-15,Hermenegildo Atienza Peñas,Burgos
Carne,10.55,1,2025-06-14,Beatriz Zaragoza Taboada,Asturias
Carne,15.74,2,2025-08-07,Bárbara Bertrán Tamayo,Ceuta
Queso,3.3,9,2025-05-28,Alondra Jover Colomer,Ceuta
Leche,4.59,5,2026-02-18,Guadalupe del Domingo,León
Azúcar,2.93,4,2026-03-17,Arcelia Guillén Blanes,Alicante
Carne,11.06,1,2025-07-12,Ainoa Montero Ariza,Lleida
Pollo,1.31,8,2026-04-08,Amada Miriam Maza Baró,Tarragona
Leche,5.33,4,2025-12-24,Jose Ramón Riquelme Larrea,Alicante
Queso,5.34,4,2026-01-10,Chucho Ariño Suarez,Albacete
Leche,1.91,7,2025-10-24,Florencio Requena Gonzalo,Valladolid
Azúcar,9.76,4,2025-05-27,Abraham Linares Mancebo,Ciudad
Pan,14.21,10,2026-04-11,Clotilde Sala Chaves,Ceuta
Huevos,5.63,8,2025-07-20,Josep Amador Duque,Navarra
Huevos,6.19,3,2025-12-08,Beatriz Obdulia Anglada Huguet,Navarra
Pollo,3.14,2,2026-01-28,María Polo Vergara,Granada
Carne,10.6,5,2026-05-20,Gaspar Cortina-Almeida,Cádiz
Queso,17.42,4,2026-02-27,Calixto Oliver Mora,Zamora
Pollo,3.87,7,2025-11-21,Manolo Téllez Costa,Alicante
Queso,7.38,5,2026-05-07,Rosendo Blanco,Alicante
Aceite,16.76,4,2026-05-19,Ruperta Fernandez,Tarragona
Huevos,13.64,8,2026-01-20,Primitivo de Alegria,Guadalajara
Aceite,14.29,7,2025-10-03,Guillermo Pavón Aguilera,Guadalajara
Carne,12.22,2,2026-03-30,Mariano Beltran Linares,Málaga
Café,13.95,3,2026-04-17,Lino Casas-Barranco,Málaga
Azúcar,1.61,7,2025-12-08,Juana Segura Viana,Pontevedra
Pollo,9.99,4,2026-03-30,Simón del Real,Álava
Queso,7.01,10,2025-08-03,Macaria Martínez Cortina,Cantabria
Pan,15.04,2,2026-03-04,Bernabé Sans,Cáceres
Azúcar,12.48,10,2025-08-08,Beatriz Guijarro-Pujadas,Navarra
Azúcar,3.25,4,2026-04-16,Maribel Mariño-Lluch,Huesca
Pan,1.23,8,2026-05-20,Amarilis Giménez Melero,Santa Cruz de Tenerife
Aceite,18.07,3,2025-09-22,Débora Garcia Aguiló,Jaén
Huevos,10.29,4,2025-11-05,Elba de Jimenez,Almería
Café,4.09,4,2026-04-20,Ruperto de Suarez,La Rioja
Aceite,8.3,8,2026-05-08,Anastasio Silva Figueras,Cantabria
Café,15.52,8,2025-10-06,Rolando Carballo Río,Girona
Pollo,1.92,6,2025-09-25,Primitivo Planas Casas,Ávila
Carne,11.48,2,2026-04-12,Rosalinda Fernanda Baena Mendoza,Ourense
Huevos,10.01,5,2026-05-04,Julie Gibert,Madrid
Café,6.76,3,2025-12-12,Regina Ponce Nuñez,Segovia
Aceite,5.59,8,2026-02-17,Arcelia del Barberá,Melilla
Huevos,19.43,10,2025-06-11,Reina Blazquez Cárdenas,Guadalajara
Pan,14.33,1,2026-03-09,Humberto Bautista Santana,Las Palmas
Café,3.55,7,2025-08-01,Eloy Querol Arnaiz,Vizcaya
Pan,19.82,9,2025-08-26,Carlito Palomar Pla,La Coruña
Café,8.53,6,2025-11-24,Eloísa Reina,Guipúzcoa
Queso,16.17,1,2026-04-09,Ofelia Recio Barral,Castellón
Pollo,4.44,2,2026-03-11,Simón Pinto Pino,Tarragona
Pollo,15.01,7,2025-11-20,Adelia Fabra Peñas,Melilla
Carne,11.49,2,2026-05-19,Violeta Ortuño Valenzuela,Jaén
Aceite,19.02,6,2025-07-31,Cebrián del Acevedo,Álava
Leche,16.15,3,2026-05-10,Jacinto Piña Lago,Valladolid
Aceite,19.91,10,2026-04-17,Ovidio Aparicio Aguilar,Segovia
Carne,3.5,9,2025-06-23,Emperatriz Barbero Redondo,Santa Cruz de Tenerife
Café,8.77,10,2026-01-23,Estela Elorza Alsina,Cantabria
Pan,10.88,6,2025-09-23,Rebeca Roda-Mariño,Álava
Arroz,10.16,10,2025-08-28,Gerardo Egea Soler,Jaén
Arroz,4.65,8,2025-08-31,Griselda Andreu Escolano,Tarragona
Leche,15.9,1,2025-05-27,Sarita Puga Almagro,Las Palmas
Huevos,14.2,3,2025-06-12,Rosendo Calzada Valderrama,Salamanca
Azúcar,4.8,10,2026-04-17,Cecilio Pancho Ugarte Portillo,Álava
Aceite,18.68,2,2026-04-19,Flora Falcón Benito,Toledo
Pollo,1.18,10,2025-10-20,Jose Antonio del Ayllón,Albacete
Azúcar,18.61,1,2025-10-17,Ovidio Vila Ríos,Alicante
Pan,16.56,1,2025-08-23,Roldán Tirado,Santa Cruz de Tenerife
Arroz,19.68,5,2025-12-24,Jose Ignacio de Gascón,Alicante
Aceite,8.56,2,2026-03-27,Reynaldo Nicodemo Carrera Montes,Salamanca
Queso,15.48,1,2026-03-21,Ángeles Matas Vila,Teruel
Azúcar,15.36,6,2025-11-26,Gema del Abella,Salamanca
Carne,19.69,3,2026-04-17,Cecilio Luján Mur,Segovia
Aceite,17.95,3,2025-07-21,Francisco Javier Sáez Rebollo,Almería
Azúcar,1.48,3,2025-08-09,Anna Saldaña Perales,Guipúzcoa
Queso,18.39,5,2025-09-26,Apolinar Paniagua Llopis,Alicante
Pollo,15.87,6,2025-09-05,Sosimo Rojas Alberola,Madrid
Leche,9.79,9,2026-02-05,Lino Amancio Querol Hervia,Ourense
Arroz,14.2,5,2026-04-08,María José Villalba Villar,Baleares
Huevos,17.02,10,2026-01-04,Eusebio León Solís,Pontevedra
Pollo,15.09,4,2026-05-02,Clarisa Olivares Pozuelo,Huelva
Azúcar,3.13,3,2026-03-03,Florinda Arco Duque,Huelva
Leche,15.93,4,2025-07-04,Dionisia Chacón,Jaén
Pan,6.86,3,2026-05-01,Prudencio Solana Rodrigo,Cádiz
Azúcar,8.94,6,2026-03-06,Candela Coll Pino,Melilla
Azúcar,9.84,7,2025-06-01,Tristán de Ripoll,Baleares
Arroz,4.07,2,2025-09-23,Eduardo Losada,Lugo
Azúcar,19.35,4,2025-09-17,Severino Gomez Manzano,Albacete
Azúcar,12.87,5,2026-05-27,Rufino Aguilera Buendía,Santa Cruz de Tenerife
Pan,9.67,3,2026-01-13,Danilo Carnero-Sanz,Zamora
Café,12.39,7,2026-02-02,Ambrosio Ribes,Murcia
Azúcar,5.87,6,2026-04-28,Mercedes Roura Cuervo,Santa Cruz de Tenerife
Café,0.59,4,2025-10-22,Montserrat Batlle Vázquez,Cádiz
Pan,18.6,9,2026-04-17,Hipólito Cano Solís,Burgos
Pollo,6.13,4,2025-09-29,Rafaela Dávila Salamanca,Ourense
Pollo,17.68,9,2026-01-09,Liliana Roselló Quesada,Málaga
Azúcar,9.94,8,2026-04-12,Victor Villanueva,Valencia
Café,12.41,2,2025-09-02,María José Almeida,Cádiz
Café,3.07,7,2026-05-07,Vicenta Arregui,Jaén
Queso,5.22,1,2026-01-24,Cruz Mate Manzano,Vizcaya
Huevos,7.11,2,2026-04-10,Adrián de Arana,Santa Cruz de Tenerife
Huevos,16.17,5,2026-04-26,Emilio Madrid Gisbert,Álava
Leche,13.86,1,2025-06-25,Evangelina Figueras-Moliner,Castellón
Leche,9.27,1,2025-12-22,Jesús Reina Vaquero,Huesca
Pollo,16.74,2,2026-03-15,Isa Vizcaíno Figuerola,Segovia
Aceite,8.41,10,2025-07-29,Abigaíl Barrera Cabo,Córdoba
Arroz,2.34,10,2026-04-29,Leandra Sarmiento Coca,Tarragona
Carne,19.61,10,2026-03-12,Otilia Naranjo,Toledo
Pollo,0.85,4,2026-04-15,Mamen Busquets Carmona,Soria
Huevos,2.41,7,2025-09-06,Débora del Guillén,Huesca
Queso,5.7,7,2025-10-18,Juan Carlos Alberto Hurtado Puga,Sevilla
Café,19.94,10,2026-05-12,Valero Abascal Tomás,Palencia
Café,4.32,6,2026-01-26,Victor Manuel Elpidio Casanova Larrea,Cádiz
Arroz,1.69,10,2025-08-13,Nicodemo Molins Marcos,Madrid
Arroz,5.09,5,2026-05-04,Luciano Bartolomé Pons Ortiz,Salamanca
Azúcar,5.9,1,2025-11-22,Toño Fajardo Pintor,Palencia
Queso,0.87,4,2026-01-15,Jesusa Cantero Criado,Soria
Aceite,13.48,5,2025-12-12,Domingo Crespo Palacios,Burgos
Queso,14.76,5,2025-10-30,Joel Sevilla Carbajo,Cáceres
Aceite,14.29,10,2026-04-02,Flavio Albero,Granada
Huevos,10.67,6,2025-09-07,Jordi Ferreras Verdugo,Cantabria
Café,2.64,1,2025-06-25,Teodosio Inocencio Barberá Mascaró,Soria
Carne,7.79,9,2025-08-10,Juanita Ibáñez Aranda,Tarragona
Aceite,11.95,8,2025-06-08,Augusto Bertrán Lladó,Zaragoza
Café,13.75,3,2025-12-25,Armida del Burgos,Pontevedra
Arroz,17.72,6,2025-06-21,Aitana Dominguez Pereira,Asturias
Arroz,11.84,6,2025-09-29,Emiliano Tello Cuesta,Soria
Queso,11.21,9,2025-10-22,Maribel Esperanza Rivera Abella,Málaga
Café,10.91,4,2026-05-13,Agustín Eliseo Vizcaíno Frías,León
Arroz,6.07,8,2026-04-15,Sarita Múñiz Torrens,Ceuta
Huevos,7.46,10,2025-12-03,Ismael Aramburu,Salamanca
Café,3.01,8,2026-02-17,Verónica Quero Coll,Guadalajara
Carne,19.23,6,2025-08-13,Cándida Font Morales,Palencia
Azúcar,1.43,9,2026-02-27,Rebeca Robles Bernad,Cuenca
Café,7.83,10,2025-12-11,Joaquín Lerma Egea,Jaén
Café,7.31,4,2026-02-16,Ainara Gilabert Colomer,Jaén
Pan,12.83,7,2025-10-29,Lilia Rius Hervia,Salamanca
Café,17.06,1,2025-11-23,Iván Gisbert Jordán,Cádiz
Pan,0.91,7,2026-01-15,Isaac Dominguez Giner,Albacete
Aceite,19.84,8,2026-01-25,Manuel del Sanchez,Guipúzcoa
Pollo,11.91,4,2026-01-14,Graciana Cayetana Llorente Castilla,Huesca
Aceite,12.4,3,2026-01-22,Alejandra Bueno Rosa,Valencia
Arroz,4.31,3,2026-05-12,Antonia Cano Quirós,Toledo
Pollo,13.37,5,2025-06-11,Amor Victor Ortuño Vall,Vizcaya
Carne,5.44,2,2026-05-09,Domingo Campoy Escribano,La Rioja
Aceite,5.2,7,2025-11-12,Leonel Pablo Armengol Rocha,Ciudad
Leche,11.25,8,2025-07-05,Salud Báez-Fonseca,Albacete
Pan,6.27,6,2025-07-11,Piedad Feijoo Espada,Málaga
Pollo,11.48,9,2025-08-19,Gastón Mayol Mate,Asturias
Pollo,13.16,2,2025-06-10,Micaela Palomares Salmerón,Albacete
Pan,5.31,5,2025-07-12,María Dolores de Tomas,Valencia
Carne,18.64,10,2026-03-13,Quirino Agudo,Zamora
Café,7.03,6,2026-05-19,Candelaria Téllez Leon,Asturias
Café,5.9,2,2025-11-07,Violeta Rafaela Murillo Saez,Lleida
Pollo,16.77,3,2025-06-18,Rafa del Fortuny,Guadalajara
Huevos,15.31,2,2025-10-26,Jenny Moraleda Calvo,León
Huevos,9.82,4,2026-02-06,Guiomar Lerma Sáenz,Castellón
Huevos,7.6,5,2025-07-26,Arturo Ponce-Alfaro,Las Palmas
Leche,13.5,3,2026-04-18,Paloma del Aguilar,Albacete
Aceite,2.83,2,2025-09-05,Fortunata Carranza-Larrea,Huesca
Arroz,1.88,2,2025-06-18,Zacarías Leonel Río Córdoba,La Rioja
Leche,19.03,2,2025-10-29,Arcelia Barros Requena,Pontevedra
Leche,1.41,1,2025-08-27,Benjamín Santana Barral,Palencia
Pan,7.83,5,2025-11-03,Clarisa Encarnita Riba Fortuny,Ciudad
Aceite,15.68,1,2026-03-24,María Cristina Ángel Castell,Cantabria
Pan,18.93,9,2025-06-18,Luz Nogués Ferrero,Cáceres
Pan,18.69,3,2025-06-24,Reinaldo del Lobato,Alicante
Azúcar,12.48,1,2026-01-15,Marciano Abellán Rico,Pontevedra
Arroz,16.16,2,2026-03-07,Virginia Guzman-Abellán,Valladolid
Arroz,11.25,7,2025-10-12,Emiliana Brígida Gibert Andres,Granada
Queso,3.07,9,2026-04-22,Benigna Valdés Zamora,Palencia
Azúcar,3.92,9,2025-08-27,Jonatan Campillo Querol,Huesca
Azúcar,19.62,1,2025-07-04,Carolina Carretero,Huesca
Carne,9.24,1,2025-10-19,Maricela Carpio Cases,Girona
Pollo,3.53,10,2025-11-23,Chus del Sabater,Baleares
Carne,8.64,6,2025-09-06,Virginia Mateu Vilanova,Ávila
Carne,13.07,3,2026-05-02,Ana Alcántara-Mosquera,Guipúzcoa
Azúcar,16.57,3,2026-04-24,Dalila Palomino Fuster,Toledo
Carne,13.61,6,2025-11-15,Miguel Samper Martí,Cádiz
Huevos,12.3,6,2026-01-04,Cecilia Luján Alcalde,Palencia
Leche,18.42,5,2025-08-05,Jose Antonio Francisco Manzanares,Santa Cruz de Tenerife
Queso,16.1,9,2025-08-05,Borja Vara Guerra,Ceuta
Carne,13.45,2,2025-08-27,Poncio Ortiz Valderrama,Álava
Queso,18.43,8,2025-09-08,Prudencia Navas Fernandez,Cádiz
Leche,15.28,2,2026-04-06,Anunciación Celestina Parejo Asenjo,Guipúzcoa
Pan,18.82,4,2025-12-13,Sofía Julián Galvez,Cáceres
Pollo,2.91,9,2025-09-02,Lourdes Amo-Francisco,Girona
Leche,6.3,6,2026-04-25,Eutropio Pol Vera,Ávila
Carne,4.44,10,2026-05-17,Celestina Asenjo Aranda,Badajoz
Huevos,0.68,9,2025-07-21,Ainara Guerra Seguí,Valladolid
Queso,14.16,2,2025-11-23,Adelina León Barriga,Ciudad
Pollo,18.53,7,2026-05-07,Cosme del Benítez,Albacete
Azúcar,15.12,10,2026-04-07,Aníbal García Molins,Córdoba
Pan,2.83,8,2025-10-02,Sosimo Mariscal Tolosa,Cantabria
Aceite,8.24,10,2025-12-21,Herminia Rocha Rico,Huelva
Azúcar,0.85,10,2025-08-04,Espiridión Gisbert,Burgos
Azúcar,14.37,3,2026-02-21,Leyre Bayona Mateos,Zamora
Pollo,12.6,9,2026-02-09,Daniela Tolosa Cerdá,Huesca
Aceite,5.54,9,2026-04-19,Gema Lastra Terrón,Segovia
Café,2.39,2,2026-04-11,Martina Hurtado-Lobo,Cádiz
Leche,9.25,5,2025-12-28,Artemio Jáuregui Rius,Segovia
Aceite,15.79,9,2025-10-15,Berto Garcés-Ramis,León
Arroz,19.57,8,2026-01-06,Tito Quiroga,Tarragona
Pan,15.93,4,2025-10-23,Aránzazu Roda Pastor,Cantabria
Azúcar,14.59,7,2025-09-02,Toribio Baldomero Piquer Perera,Baleares
Queso,10.57,5,2026-02-23,Sigfrido del Moliner,Santa Cruz de Tenerife
Aceite,12.89,3,2025-11-16,Julio César Pallarès Piñeiro,Cáceres
Carne,17.69,6,2025-12-28,Ainara Puente Agustín,Cuenca
Pollo,12.37,9,2026-01-24,Edgardo Cámara Solsona,León
Aceite,1.1,10,2026-05-01,Cintia de Juliá,Málaga
Huevos,3.91,2,2025-08-06,Catalina González,Zamora
Pan,11.0,9,2026-02-24,Sonia Cepeda,Ourense
Queso,16.3,6,2026-04-21,Amor Escolano Ortuño,Asturias
Pollo,14.79,4,2025-09-12,Alejo Verdugo Escribano,La Rioja
Huevos,12.22,4,2025-11-27,José de Pellicer,Cáceres
Pollo,14.88,7,2026-02-06,Sebastian Plaza Luís,Lleida
Azúcar,2.54,9,2026-04-15,Chema Lluch Marquez,Barcelona
Pollo,1.16,5,2025-06-13,Amparo Vives Bello,Santa Cruz de Tenerife
Azúcar,19.17,4,2026-05-05,Luciano Sacristán Marqués,Zaragoza
Arroz,14.26,1,2026-04-30,Amarilis Solana-Medina,Huelva
Café,7.23,8,2025-09-23,Lope Isaías Zabala Gonzalez,Cádiz
Leche,9.13,3,2026-05-21,Modesto Amaya-Sans,Zaragoza
Café,6.77,3,2026-05-21,Eloísa Bou Leiva,Lleida
Huevos,18.18,2,2025-07-30,Iris Viñas Álamo,Murcia
Aceite,16.62,7,2026-04-20,Malena Cabrera Zabaleta,Palencia
Café,17.89,9,2026-02-17,Flora Gallego Rius,Toledo
Pollo,15.11,1,2025-11-15,Jesús Fábregas Pérez,Ávila
Leche,4.2,2,2026-05-02,Eva María Sanmartín Criado,Santa Cruz de Tenerife
Leche,3.12,3,2025-09-02,Graciano Tejera Reina,Albacete
Aceite,0.58,7,2026-05-19,Maximiliano Terrón Ruano,Castellón
Queso,8.19,10,2025-07-10,José Ángel Rocha Serna,Madrid
Huevos,1.38,3,2026-04-20,Delfina Mosquera Uribe,Barcelona
Pollo,10.94,2,2025-10-19,Lalo Reig,Castellón
Pollo,4.16,9,2025-10-10,Milagros Palmira Blanco Aguilera,Barcelona
Café,4.86,9,2026-05-27,Celestina Celia Aller Vicente,Cantabria
Pollo,12.79,8,2025-12-14,Anastasia Hernando Quintanilla,Asturias
Pan,4.82,1,2025-09-26,Macario Valverde Roma,Córdoba
Pan,18.34,3,2026-01-29,Mireia del Montenegro,Soria
Leche,2.14,2,2026-01-30,Carmina Tormo Vera,Salamanca
Aceite,19.48,4,2025-06-08,Fátima Atienza Sanz,Madrid
Leche,2.11,9,2026-03-04,Nilda Zabaleta Fuster,Guadalajara
Pollo,10.18,10,2025-08-19,María Fernanda Rojas Infante,Málaga
Aceite,15.06,2,2025-07-04,Horacio Mascaró Echeverría,Lleida
Pan,2.16,1,2025-08-22,Nilda del Bellido,Huesca
Pollo,9.56,10,2025-07-06,Toño Borrás,Barcelona
Aceite,2.9,10,2025-10-17,Nazario Anselmo Andreu Sosa,Jaén
Arroz,2.28,6,2025-07-03,Benito Calderon-Castro,Huelva
Azúcar,3.74,5,2025-09-28,Juan Francisco Gabaldón Vara,Soria
Pan,1.5,9,2026-03-15,Evangelina Blasco Gabaldón,Las Palmas
Azúcar,0.74,1,2025-09-16,Isidoro Borrego,Pontevedra
Pan,18.61,2,2025-08-04,Graciela Rojas Ros,La Coruña
Pollo,2.6,4,2026-01-04,Encarnacion Calderon Mármol,Palencia
Carne,19.29,7,2025-11-20,Guiomar Buendía,Sevilla
Leche,6.39,8,2025-12-16,Severo Rivera Bauzà,Ourense
Leche,15.05,3,2026-05-21,Dominga Paz Agustín,La Coruña
Leche,6.49,6,2025-11-05,Javi Vargas Estrada,Tarragona
Pollo,12.44,10,2025-11-02,Nélida Álamo Sandoval,Albacete
Leche,0.62,10,2025-07-29,Saturnina Rovira Larrea,Las Palmas
Queso,12.85,5,2025-10-30,Ruperta Leonor Vilaplana Pla,Asturias
Azúcar,0.88,1,2025-08-14,Abraham Lalo Madrigal Zurita,Ciudad
Leche,6.67,8,2025-12-08,Pascual Canals Pizarro,La Rioja
Azúcar,6.77,9,2026-05-05,Albert Cerro,Guadalajara
Aceite,18.23,6,2025-08-29,Paulina Catalá-Ballesteros,Ceuta
Carne,5.78,1,2025-06-08,Cruz Estevez Mas,Cantabria
Pollo,8.11,10,2026-04-11,Olga Mur Beltran,Baleares
Azúcar,8.83,5,2025-07-25,Candelario Santamaria Marquez,Segovia
Aceite,5.51,9,2026-05-18,Carmen Gutiérrez Díez,Segovia
Pollo,12.05,2,2026-01-20,Esperanza Macias Falcó,Ciudad
Queso,12.5,3,2026-04-17,Anunciación Coll,Álava
Café,3.38,9,2026-02-18,Miguel Ángel Quintanilla Bru,Palencia
Azúcar,15.45,7,2026-05-27,Delia Carreras Jiménez,Tarragona
Café,6.63,2,2025-08-06,Pío Múñiz Quintero,Ávila
Azúcar,13.61,10,2026-03-25,Amaya Rosell Salvador,La Coruña
Arroz,12.82,2,2025-06-18,Luis Ángel Timoteo Bartolomé Ferrando,Cuenca
Pan,4.28,2,2026-04-18,Aurelia Felisa Villaverde Coll,Albacete
Queso,17.85,1,2025-07-22,Juan Manuel Millán-Garriga,Sevilla
Leche,1.72,4,2026-05-11,Remedios Uría Perez,Segovia
Huevos,18.09,10,2026-01-06,Filomena Mayoral Mínguez,Tarragona
Huevos,3.71,10,2026-02-13,Curro Haro Serra,Melilla
Café,12.57,4,2025-06-01,Candelario Abad Patiño,Málaga
Azúcar,13.61,3,2026-03-09,Augusto Mármol-Sedano,Jaén
Arroz,1.11,6,2026-01-01,Lorenza del Castellanos,Toledo
Queso,15.61,4,2026-01-28,Rosalía Carrillo Franch,Madrid
Café,18.96,4,2025-06-26,Irma Eva Iglesias Vera,Lleida
Pollo,8.64,9,2025-06-06,Ciriaco del Marín,Valencia
Carne,17.63,2,2025-12-02,Octavio Ripoll Posada,Toledo
Aceite,7.46,10,2025-06-29,Eusebio Torrijos Julián,Zaragoza
Pollo,3.62,10,2025-10-14,Ruben Álvarez,Almería
Café,7.26,8,2025-09-22,Marcio Puga Gargallo,Álava
Pollo,15.21,9,2025-09-25,Andrea Coca Pont,Asturias
Huevos,15.41,9,2025-09-01,Isabela Luque Capdevila,Lugo
Pan,8.13,9,2025-07-24,Gabriela Morata,Valencia
Huevos,10.98,8,2026-04-19,Rosa María Pascual,Zamora
Café,3.92,5,2025-08-18,Amancio Manjón Godoy,Albacete
Arroz,13.83,5,2025-12-11,Alexandra Amador,Cantabria
Huevos,15.04,2,2026-05-17,Guadalupe Fuster Nieto,Zaragoza
Azúcar,9.3,7,2025-10-14,Eloy Huguet-Valencia,Lugo
Pollo,17.78,8,2025-11-23,Aura del Donoso,La Rioja
Café,1.27,5,2025-08-27,Pepito Gomila Figueroa,León
Queso,9.14,1,2026-04-06,María Ángeles Crespi Rosselló,Pontevedra
Pollo,19.12,8,2026-03-30,Águeda Ródenas Carmona,Salamanca
Leche,0.87,7,2026-05-21,Bernardino Iborra,Álava
Pollo,11.95,1,2026-05-27,Ximena del Carmona,Pontevedra
Café,12.52,9,2025-08-11,Josué Hernández,Tarragona
Arroz,9.66,10,2025-09-21,Clemente Andrés,Girona
Aceite,16.95,8,2025-05-27,Reynaldo Tena Cifuentes,Pontevedra
Queso,12.64,1,2026-01-26,Trinidad Villaverde,Pontevedra
Pan,14.67,1,2025-06-12,Angelita de Canals,Barcelona
Pollo,16.19,7,2025-11-01,Pilar Carrión Pineda,Cuenca
Huevos,6.9,2,2025-12-10,Vanesa Galván,Badajoz
Pollo,17.55,2,2026-03-23,Pelayo de Matas,Palencia
Queso,15.17,6,2025-12-23,Maribel Peinado Moreno,Palencia
Café,2.83,3,2025-08-21,Abel Tomas,Lleida
Arroz,1.1,4,2025-11-26,Laura Díez Jordán,Valladolid
Queso,4.73,4,2025-11-14,Berto Frías Nevado,Cádiz
Café,11.82,3,2026-02-12,Cleto Herranz-Aguirre,Almería
Carne,18.59,7,2025-11-01,Sergio de Bonet,La Rioja
Pollo,11.01,10,2026-01-09,Virgilio Uría Herrera,Melilla
Café,1.3,1,2025-12-07,María Fernanda Galiano Marquez,Málaga
Leche,5.34,5,2026-05-08,Lope Revilla Llano,Valencia
Huevos,9.2,3,2025-06-25,Jordana Gracia Frutos,Ávila
Carne,1.82,2,2025-09-17,Eufemia Hierro Caparrós,Guipúzcoa
Arroz,15.52,1,2025-11-06,Azeneth Jáuregui Atienza,Teruel
Pan,9.2,9,2025-11-22,Hugo Mosquera,Ourense
Pan,4.96,7,2025-08-09,Jenaro Leiva Manjón,Jaén
Queso,13.23,4,2026-03-14,Azeneth Gallo Uría,Ceuta
Arroz,1.82,7,2026-03-25,Faustino Ciro Barroso Márquez,Cádiz
Aceite,9.03,6,2025-08-16,Cándida Romero Niño,Madrid
Leche,11.38,1,2026-03-05,Eugenio Ferrando Conesa,La Rioja
Huevos,13.06,5,2025-07-22,Guillermo Caparrós Cózar,Ceuta
Café,8.55,3,2025-06-02,Eustaquio de Martí,Cuenca
Pollo,13.57,4,2026-01-03,Luciana Casanova Nicolau,Valencia
Queso,6.46,4,2025-12-05,Melania Pou Aliaga,Burgos
Queso,12.87,2,2025-11-11,Angelina Falcón,Asturias
Leche,7.76,1,2026-05-15,Danilo Alegria Porras,Valladolid
Arroz,9.08,10,2025-11-04,Abel Calderon-Rueda,Burgos
Azúcar,8.55,2,2025-09-19,Lupita López-Sarmiento,Navarra
Carne,7.64,10,2026-03-22,Miguel Ángel Villaverde-Baquero,Soria
Café,11.31,6,2025-11-26,Noé Lucena Carballo,Castellón
Leche,3.39,8,2026-05-01,Cruz Tena Aragón,Albacete
Carne,8.77,5,2025-12-13,Joan Berrocal Mosquera,Toledo
Pollo,6.67,10,2026-03-06,Silvio de Castañeda,Zamora
Queso,12.26,9,2026-01-21,Laura Oliver Vaquero,Cantabria
Pollo,13.75,7,2025-12-12,Fito Amores Moraleda,Granada
Leche,7.79,5,2026-02-12,Agustín Bautista Saez,Pontevedra
Café,15.07,7,2025-10-09,Marisa Galiano,Álava
Azúcar,18.47,2,2026-05-24,Saturnina Ferrándiz,Madrid
Carne,19.72,7,2025-12-10,Lupe Revilla Velasco,Ciudad
Pollo,1.23,4,2025-07-17,Brígida Miranda Torres,Burgos
Queso,5.26,8,2025-12-26,Adán Marcelo Andreu Campillo,Valencia
Aceite,10.09,8,2026-04-21,Rosalina Pareja Porcel,Cádiz
Pollo,13.34,8,2025-12-30,Manuela Cabeza Flor,Girona
Leche,12.02,7,2026-03-12,Bonifacio Morcillo Calzada,Lugo
Azúcar,14.85,4,2026-03-13,Espiridión Acedo Roldan,Teruel
Queso,19.4,10,2026-03-19,Juanita Jordán-Guerra,Sevilla
Arroz,10.69,6,2025-12-28,Chus Briones Padilla,Cádiz
Leche,4.2,5,2025-07-07,Ismael Molina Armas,Madrid
Leche,1.91,2,2025-09-28,Amada del Guerra,Baleares
Aceite,3.63,4,2026-02-22,Tiburcio Lopez-Niño,Sevilla
Aceite,17.21,4,2025-11-03,Octavio de Mesa,Zamora
Azúcar,1.11,7,2025-10-30,Dani Checa Vall,Murcia
Leche,2.23,1,2026-04-02,Iker Andres Gonzalo,Burgos
Pan,15.03,10,2026-02-07,Maristela Gelabert Pérez,Cáceres
Arroz,16.13,8,2025-07-30,Remedios Rosales Jaén,Asturias
Huevos,19.45,8,2026-03-28,Belén Suarez Esteban,Santa Cruz de Tenerife
Leche,19.26,2,2025-07-12,María Jesús Badía,Zamora
Arroz,3.02,1,2025-09-11,Teodosio Eutimio Mayoral Téllez,Sevilla
Pan,16.7,10,2025-07-27,Samuel Domínguez Feijoo,Girona
Café,16.28,6,2026-04-08,Domingo Samper Campillo,Las Palmas
Café,16.85,3,2026-03-20,Horacio Duque Llano,Pontevedra
Queso,14.06,8,2025-08-18,Paola Jaén-Soler,Las Palmas
Huevos,9.44,4,2026-02-02,Salvador Ricardo Torrent Santana,Zamora
Queso,12.46,2,2026-05-16,Calisto Santana,Santa Cruz de Tenerife
Café,13.7,3,2025-11-27,Marco Rico Cañete,Córdoba
Pan,10.49,7,2026-03-08,Fulgencio Palma,Cuenca
Leche,8.11,1,2026-03-04,Ruth Cabeza Pol,Guipúzcoa
Azúcar,10.63,9,2025-08-14,Erasmo Calderon Iglesias,Cáceres
Aceite,16.64,6,2025-11-18,Inocencio de Sabater,Santa Cruz de Tenerife
Aceite,5.08,4,2026-05-23,Desiderio Ribera Esparza,Zaragoza
Aceite,19.43,2,2025-12-18,Sergio Pellicer Rodríguez,Cádiz
Azúcar,8.47,4,2026-05-07,Aránzazu de Vaquero,Tarragona
Pan,6.42,1,2025-10-12,Jose Angel Santos Sedano Lobato,Guadalajara
Carne,15.31,7,2025-07-24,Laura Barbero Palacios,León
Café,17.05,2,2025-11-15,Albina del Arce,Salamanca
Huevos,11.83,10,2026-04-12,Pepito Izquierdo Aguado,Segovia
