Producto,Precio,Cantidad,Fecha,Cliente,Ciudad
Silla plástica,11.31,18,2025-06-07 00:00:00,Rafa Hernando Cabello,León
Utensilio de cocina plástico,43.79,17,2025-08-07 00:00:00,Goyo Aller,Ceuta
Tupper,37.93,4,2025-08-16 00:00:00,Natanael Soriano Zurita,Valencia
Utensilio de cocina plástico,20.25,15,2025-06-26 00:00:00,Jonatan Manrique Mulet,Ourense
Utensilio de cocina plástico,12.1,1,2025-09-10 00:00:00,Moreno Cruz Estrada,Cantabria
Silla plástica,43.36,19,2025-06-12 00:00:00,Carlota de Castell,Teruel
Utensilio de cocina plástico,21.3,2,2026-03-31 00:00:00,Camila Gabriela Francisco Rocamora,Málaga
Muñeco de plástico,18.15,15,2025-09-09 00:00:00,Teobaldo Pedraza García,Baleares
Muñeco de plástico,17.92,13,2026-01-25 00:00:00,Sabas Jose Carlos Larrea Blanch,Madrid
Silla plástica,20.75,5,2026-01-20 00:00:00,Hipólito Arroyo,Alicante
Muñeco de plástico,5.31,4,2025-07-31 00:00:00,Nilda Marti Jurado,Huelva
Botella PET,5.65,4,2025-12-18 00:00:00,Eli del Galán,Melilla
Juguete de plástico,24.96,12,2025-10-30 00:00:00,Calisto García Aparicio,Santa Cruz de Tenerife
Pelota plástica,12.3,3,2025-06-07 00:00:00,Lina Manjón Posada,Melilla
Silla plástica,49.44,12,2025-10-18 00:00:00,Diana Planas Torres,Cantabria
Pelota plástica,13.03,13,2025-08-10 00:00:00,Cruz Gargallo Terrón,Barcelona
Envase plástico,15.74,20,2026-04-16 00:00:00,Lina Bárcena Martorell,Badajoz
Silla plástica,40.04,1,2026-04-15 00:00:00,Leonel Moles Alegria,Tarragona
Cubo organizador,33.45,19,2026-05-10 00:00:00,Quirino Villanueva Perera,Ceuta
Pelota plástica,40.51,20,2026-03-01 00:00:00,Daniel Iriarte Rozas,Jaén
Silla plástica,3.61,3,2025-07-21 00:00:00,Ramón Doménech,Lleida
Silla plástica,47.29,16,2026-04-22 00:00:00,Evelia Albero Rodrigo,Lleida
Juguete de plástico,44.0,10,2025-08-29 00:00:00,Adolfo Roig Díaz,Sevilla
Juguete de plástico,42.24,4,2026-01-17 00:00:00,Rosaura de Coronado,Soria
Juguete de plástico,49.39,12,2025-07-29 00:00:00,María Del Carmen Claudia Rodrigo Moya,Cáceres
Botella PET,16.07,19,2025-12-22 00:00:00,Visitación Uriarte Fabra,Cantabria
Cubo organizador,29.14,3,2025-09-11 00:00:00,Néstor Alvarez Izaguirre,Jaén
Juguete de plástico,27.17,4,2025-07-20 00:00:00,Heriberto Gargallo Puig,Asturias
Botella PET,10.92,9,2026-02-01 00:00:00,Ezequiel Tenorio Vallejo,Girona
Silla plástica,37.27,1,2025-06-17 00:00:00,Yolanda de Gascón,Guipúzcoa
Envase plástico,8.03,1,2025-10-18 00:00:00,Cloe Cánovas Varela,Barcelona
Muñeco de plástico,13.83,3,2026-02-13 00:00:00,Camilo Mayol Quirós,Guadalajara
Cubo de basura plástico,30.08,10,2025-08-08 00:00:00,Teodoro Nicolás Puerta,Tarragona
Envase plástico,30.9,8,2026-03-09 00:00:00,Bernardino Gil Ruiz,Jaén
Envase plástico,46.14,7,2025-06-11 00:00:00,Leonel Mena Lamas,Ourense
Envase plástico,28.01,20,2026-04-20 00:00:00,Camilo Fernández Guerra,Cádiz
Muñeco de plástico,24.66,5,2025-10-31 00:00:00,Andrés Alcázar Montenegro,Salamanca
Botella PET,18.25,13,2026-02-19 00:00:00,Ainoa Laguna Jordán,Salamanca
Envase plástico,49.23,7,2026-04-09 00:00:00,Hilda Arnal-Albero,Valladolid
Botella PET,2.24,16,2026-01-08 00:00:00,Curro Cózar-Castro,Ourense
Tupper,37.05,11,2025-11-03 00:00:00,Félix Pinilla Nadal,Huelva
Botella PET,3.57,11,2026-01-23 00:00:00,Máxima Vergara-Vaquero,Asturias
Pelota plástica,33.65,11,2025-10-23 00:00:00,Renato Castilla Salgado,León
Juguete de plástico,12.26,5,2025-09-06 00:00:00,Tristán Esteban Sandoval,Girona
Cubo de basura plástico,24.46,17,2026-05-10 00:00:00,Marcia Alberdi,Vizcaya
Juguete de plástico,4.96,15,2026-04-04 00:00:00,Heriberto Peña Barceló,Cádiz
Juguete de plástico,43.99,2,2025-09-28 00:00:00,Xiomara Duarte Aguirre,Palencia
Pelota plástica,22.1,12,2026-03-13 00:00:00,Edmundo Corominas,Jaén
Silla plástica,36.02,3,2026-05-14 00:00:00,Dionisia Cordero-Silva,Barcelona
Cubo de basura plástico,30.6,3,2026-03-29 00:00:00,María Oliver-Quesada,Pontevedra
Muñeco de plástico,33.77,17,2025-12-17 00:00:00,Inés Esparza,Melilla
Botella PET,20.05,4,2025-06-20 00:00:00,Wálter Julián Cuenca Herranz,Cádiz
Cubo de basura plástico,3.34,17,2025-11-24 00:00:00,Ricarda Aguilera Amador,Guadalajara
Silla plástica,27.4,6,2025-12-14 00:00:00,Griselda Ripoll Sarmiento,León
Pelota plástica,6.55,6,2025-09-11 00:00:00,Julián Victorino Ariza Castells,Guadalajara
Botella PET,16.89,12,2025-06-06 00:00:00,Gema Rosa Fortuny Pinedo,Pontevedra
Envase plástico,23.1,3,2026-05-07 00:00:00,Concha Sosa,Cáceres
Cubo de basura plástico,20.53,20,2025-05-29 00:00:00,Chuy Pardo Roselló,Zaragoza
Botella PET,31.69,20,2025-06-17 00:00:00,Cristian Ramón-Pinilla,Almería
Pelota plástica,40.39,4,2026-03-06 00:00:00,Celestino Guijarro Acero,Sevilla
Silla plástica,35.85,1,2026-04-20 00:00:00,Teresita Salmerón Almazán,Cantabria
Pelota plástica,47.85,16,2025-10-26 00:00:00,María Pilar de Cruz,Palencia
Silla plástica,41.23,14,2026-05-03 00:00:00,Alfredo Moreno,Albacete
Tupper,37.29,19,2026-03-06 00:00:00,Bautista Porfirio Riquelme Carpio,Guadalajara
Muñeco de plástico,21.16,12,2025-08-11 00:00:00,Fortunata Benigna Mariño Maestre,Lugo
Envase plástico,27.84,3,2026-01-27 00:00:00,Luz de Piñeiro,Baleares
Botella PET,20.58,14,2026-04-30 00:00:00,Feliciano Vizcaíno Peñas,Salamanca
Utensilio de cocina plástico,17.21,14,2025-06-01 00:00:00,Angelita Barriga Monreal,Tarragona
Silla plástica,29.02,19,2026-02-14 00:00:00,Herminio Girona Carvajal,Álava
Tupper,20.27,7,2025-12-14 00:00:00,Remedios Pérez,Segovia
Silla plástica,11.82,6,2026-01-06 00:00:00,Pánfilo Prado Manuel,Asturias
Tupper,8.09,20,2025-07-23 00:00:00,Raúl de Egea,Cádiz
Utensilio de cocina plástico,45.05,9,2025-11-18 00:00:00,Salomón Diez Carbó,Huesca
Pelota plástica,22.64,5,2026-03-10 00:00:00,Lucio Vergara Marqués,Girona
Muñeco de plástico,33.71,16,2026-04-26 00:00:00,Susana Rivera Piquer,Sevilla
Botella PET,9.58,20,2025-10-27 00:00:00,Eli Beltran Lladó,Teruel
Utensilio de cocina plástico,48.02,11,2026-03-30 00:00:00,Claudio Echeverría Cabeza,Barcelona
Juguete de plástico,46.5,2,2025-07-30 00:00:00,Marcia Posada Rios,León
Utensilio de cocina plástico,14.37,7,2026-05-08 00:00:00,Lola Esteve Zorrilla,Cáceres
Utensilio de cocina plástico,25.19,16,2026-04-13 00:00:00,Graciana Ríos-Sabater,Tarragona
Envase plástico,21.39,9,2026-05-21 00:00:00,Fermín Blanch Sancho,Jaén
Cubo organizador,1.55,17,2025-12-05 00:00:00,Mónica Iglesias Cabrero,Málaga
Pelota plástica,25.83,20,2026-04-26 00:00:00,Eustaquio Marcos Arroyo,Guipúzcoa
Tupper,25.12,16,2025-06-01 00:00:00,Feliciana Santos Cano,León
Cubo organizador,30.63,10,2025-07-13 00:00:00,Agustín del Lillo,Toledo
Juguete de plástico,23.33,6,2025-11-10 00:00:00,Lino del Montesinos,Palencia
Silla plástica,42.36,17,2026-04-06 00:00:00,Mireia Jerez Collado,León
Pelota plástica,41.75,18,2025-10-30 00:00:00,Juan Arrieta Gutiérrez,Jaén
Envase plástico,33.21,15,2026-03-06 00:00:00,Rosaura Torre Gutiérrez,Salamanca
Muñeco de plástico,19.77,3,2026-02-02 00:00:00,Dimas Varela Salamanca,Sevilla
Tupper,11.09,8,2026-03-05 00:00:00,Atilio Uribe-Velázquez,Zamora
Cubo de basura plástico,1.06,3,2025-08-05 00:00:00,Primitivo Guillermo Sosa Bayo,Zaragoza
Juguete de plástico,18.26,11,2025-08-08 00:00:00,Vinicio Talavera Vilar,Alicante
Muñeco de plástico,4.11,16,2026-04-02 00:00:00,Bernabé Roma Fuente,Girona
Botella PET,24.67,6,2025-11-24 00:00:00,Ariel Hervás Gargallo,Girona
Silla plástica,15.74,12,2026-03-16 00:00:00,Vanesa Arias Céspedes,Lleida
Muñeco de plástico,16.75,3,2025-08-23 00:00:00,Rosario Pellicer Carvajal,La Rioja
Muñeco de plástico,19.75,6,2025-10-03 00:00:00,Marcos Mateos Arias,Cuenca
Cubo organizador,26.8,17,2025-08-06 00:00:00,Ángeles Silva-Amigó,Pontevedra
Cubo organizador,17.79,4,2025-12-16 00:00:00,Amador Hernán Bustos Salvà,Salamanca
Cubo de basura plástico,45.79,15,2026-03-18 00:00:00,Luís Lorenzo Morán,Cádiz
Tupper,8.04,18,2026-05-16 00:00:00,Leandro Bolaños-Benavente,Almería
Juguete de plástico,6.91,16,2025-08-26 00:00:00,Abril Verdejo Valentín,Sevilla
Muñeco de plástico,17.31,13,2026-02-11 00:00:00,Lupita Alba Córdoba,Valencia
Envase plástico,28.13,15,2025-11-25 00:00:00,Mateo de Rojas,Baleares
Envase plástico,10.78,20,2026-01-16 00:00:00,Joaquín Aitor Roldan Salamanca,Castellón
Silla plástica,11.21,1,2025-06-12 00:00:00,Leocadio Aguirre Montalbán,Valladolid
Silla plástica,15.47,2,2026-04-20 00:00:00,Pía Egea Rey,Valladolid
Cubo organizador,31.92,11,2026-02-21 00:00:00,Adelina María Del Carmen Tenorio Serra,Tarragona
Cubo organizador,25.73,11,2025-07-16 00:00:00,Gloria Navarrete Carballo,Soria
Botella PET,26.06,16,2025-07-12 00:00:00,Roxana Yáñez Fuentes,Soria
Silla plástica,43.5,11,2026-04-29 00:00:00,Victorino Lloret Montserrat,Córdoba
Pelota plástica,20.85,19,2026-05-15 00:00:00,Estefanía Acosta Téllez,Pontevedra
Cubo organizador,29.23,5,2025-07-16 00:00:00,Isabel Vilanova Burgos,Huesca
Tupper,15.62,6,2025-12-27 00:00:00,Macarena Quintero-Alemany,Las Palmas
Juguete de plástico,22.97,16,2025-09-09 00:00:00,Leticia Arévalo-Donoso,Ávila
Botella PET,3.27,14,2025-09-27 00:00:00,Edmundo Norberto Aramburu Trillo,Cádiz
Juguete de plástico,37.01,5,2025-05-27 00:00:00,Américo Beltran Bravo,Alicante
Pelota plástica,30.79,18,2025-12-04 00:00:00,Fabián Marino Ribes Verdugo,Alicante
Cubo organizador,10.87,5,2026-02-04 00:00:00,Ruth Miralles Arcos,Cantabria
Tupper,19.18,5,2026-02-13 00:00:00,Teresita Josefa Iglesia Corral,Tarragona
Silla plástica,7.64,16,2025-10-16 00:00:00,Prudencia Llanos Santamaría,Toledo
Pelota plástica,15.39,14,2026-03-09 00:00:00,Mar Mas Arroyo,Castellón
Cubo de basura plástico,19.16,3,2025-12-23 00:00:00,Yaiza Carmen Palau Dominguez,Pontevedra
Muñeco de plástico,21.32,7,2026-01-22 00:00:00,Olimpia Roma Garrido,Badajoz
Juguete de plástico,20.8,16,2025-12-20 00:00:00,Jennifer de Falcó,Guipúzcoa
Pelota plástica,16.19,7,2025-06-28 00:00:00,Malena Cisneros Riera,Lugo
Botella PET,15.09,11,2026-03-04 00:00:00,Julio César Noguera Riera,Almería
Envase plástico,29.75,5,2025-11-17 00:00:00,Serafina del Montenegro,Barcelona
Pelota plástica,33.83,11,2025-06-13 00:00:00,Nicanor Burgos,Guadalajara
Pelota plástica,22.64,20,2025-06-07 00:00:00,Maximino Prats Carro,Teruel
Envase plástico,11.76,3,2025-07-04 00:00:00,Sandalio Coronado Andrade,Ceuta
Muñeco de plástico,29.99,9,2025-07-19 00:00:00,Heraclio Solís,Madrid
Silla plástica,2.93,10,2026-03-23 00:00:00,Paula Elorza Figueras,Zaragoza
Juguete de plástico,17.06,20,2025-06-23 00:00:00,Ovidio Montoya-Lastra,Murcia
Muñeco de plástico,37.08,20,2026-05-10 00:00:00,Leticia Dávila,Málaga
Silla plástica,26.76,4,2025-06-17 00:00:00,Amada Pons,Cáceres
Silla plástica,12.4,8,2025-11-01 00:00:00,Alexandra Castell Garmendia,Lleida
Utensilio de cocina plástico,36.0,13,2025-11-11 00:00:00,Goyo Fábregas Cuevas,Vizcaya
Silla plástica,37.65,14,2026-05-13 00:00:00,Priscila Pizarro Guerra,Palencia
Muñeco de plástico,34.78,15,2025-08-17 00:00:00,Roberta Ortega-Cuevas,Baleares
Envase plástico,31.72,14,2026-04-07 00:00:00,Yaiza Girón Serna,Cuenca
Cubo organizador,38.6,6,2025-07-22 00:00:00,Nacio Pozo Barceló,Asturias
Muñeco de plástico,15.93,7,2026-01-19 00:00:00,Odalys Sainz Arcos,Las Palmas
Botella PET,12.37,4,2026-03-10 00:00:00,Lorenza Saldaña Quiroga,Badajoz
Tupper,8.97,1,2025-07-18 00:00:00,África Arjona-Artigas,Cuenca
Juguete de plástico,34.62,10,2026-05-11 00:00:00,Toni del Porcel,Málaga
Muñeco de plástico,13.22,2,2026-02-18 00:00:00,Gabriel Losada Casals,Santa Cruz de Tenerife
Muñeco de plástico,23.69,20,2025-07-26 00:00:00,Rocío Baquero Montserrat,Zamora
Silla plástica,22.77,9,2026-04-16 00:00:00,Jimena Llorens Gilabert,Pontevedra
Cubo de basura plástico,31.74,14,2025-07-21 00:00:00,Adelina del Morillo,Alicante
Muñeco de plástico,42.59,15,2025-09-25 00:00:00,Pancho Corbacho Ponce,Cantabria
Cubo organizador,5.66,1,2025-10-08 00:00:00,Maricela Carro Alberola,Ceuta
Botella PET,36.81,16,2025-11-24 00:00:00,Melchor de Cortes,Huelva
Muñeco de plástico,3.45,8,2026-04-28 00:00:00,Francisca Alcázar Vilalta,Soria
Muñeco de plástico,21.54,10,2026-02-11 00:00:00,Rómulo Sanjuan Blasco,Soria
Cubo de basura plástico,41.03,18,2026-03-24 00:00:00,Paola Abad,Jaén
Utensilio de cocina plástico,9.7,11,2025-06-14 00:00:00,Carina Morata Ribera,La Coruña
Cubo organizador,35.28,15,2025-11-05 00:00:00,Reina Estévez Lastra,Córdoba
Envase plástico,8.01,5,2025-07-03 00:00:00,Ruben del Chamorro,Albacete
Juguete de plástico,48.41,9,2025-06-11 00:00:00,Carlos Montes Pedrero,Málaga
Envase plástico,16.44,19,2025-10-20 00:00:00,Diana Carolina Morales Collado,Teruel
Pelota plástica,14.72,16,2025-10-05 00:00:00,Gertrudis Barbero Villalobos,Zamora
Muñeco de plástico,36.81,5,2025-08-05 00:00:00,Candelario de Cantero,Albacete
Cubo organizador,27.87,4,2026-01-09 00:00:00,Matilde Vergara,Granada
Cubo de basura plástico,15.52,1,2026-01-30 00:00:00,Amelia Egea Lopez,Ceuta
Juguete de plástico,42.38,12,2026-04-19 00:00:00,Juan Antonio Gibert Sabater,Lleida
Botella PET,26.39,6,2026-05-26 00:00:00,Brígida Carpio-Tejedor,Pontevedra
Botella PET,22.26,9,2026-04-03 00:00:00,Tecla Maestre Font,Toledo
Cubo organizador,26.15,9,2026-01-01 00:00:00,Mariana Maldonado Arranz,Tarragona
Cubo de basura plástico,23.56,4,2025-12-01 00:00:00,Quirino Cerdá Collado,Soria
Muñeco de plástico,38.03,14,2025-10-01 00:00:00,Sebastián de Montserrat,Toledo
Tupper,35.17,8,2026-03-25 00:00:00,Juan José Cuervo Nicolau,Pontevedra
Silla plástica,22.35,20,2025-10-14 00:00:00,Cayetana Mateo Espinosa,Guipúzcoa
Cubo de basura plástico,26.62,8,2026-01-16 00:00:00,Aroa Octavia Font Lago,Guadalajara
Juguete de plástico,41.23,18,2025-10-20 00:00:00,Jesús Seguí,Vizcaya
Utensilio de cocina plástico,44.24,17,2025-09-10 00:00:00,Juanita Ibáñez Prat,Lleida
Pelota plástica,39.33,12,2026-03-14 00:00:00,Mayte Palacio Coello,Girona
Muñeco de plástico,3.43,11,2026-05-25 00:00:00,Albina Rozas Llopis,Murcia
Utensilio de cocina plástico,40.07,14,2025-06-28 00:00:00,Ruben Gomez Uribe,Valencia
Envase plástico,45.89,8,2025-08-27 00:00:00,José Manuel Talavera Vigil,Cantabria
Cubo organizador,32.12,4,2026-03-24 00:00:00,Octavio Báez Cueto,Ceuta
Envase plástico,9.17,13,2026-01-01 00:00:00,Sigfrido José Antonio Uría Arnal,Lleida
Pelota plástica,39.96,11,2026-02-05 00:00:00,Crescencia Alfaro Rico,Toledo
Utensilio de cocina plástico,48.7,2,2025-11-15 00:00:00,María Teresa Moraleda,Cuenca
Silla plástica,5.15,11,2025-10-27 00:00:00,Sara del Luna,Granada
Envase plástico,29.11,3,2025-06-06 00:00:00,Úrsula Vicens Roman,Cuenca
Cubo organizador,13.29,10,2026-04-02 00:00:00,Jeremías Silvestre Díaz Barba,Valencia
Envase plástico,31.53,14,2025-06-26 00:00:00,Ariel Redondo,Navarra
Botella PET,5.99,8,2026-03-31 00:00:00,Vicenta Bauzà Laguna,Zamora
Cubo de basura plástico,28.2,16,2025-07-18 00:00:00,Benigna Badía,Córdoba
Silla plástica,30.19,2,2025-08-26 00:00:00,Olegario Martínez Tenorio,Navarra
Silla plástica,44.4,18,2026-05-06 00:00:00,Cristian Valverde Llamas,Ciudad
Pelota plástica,26.1,4,2026-02-05 00:00:00,Julieta Tolosa-Flor,Madrid
Juguete de plástico,4.73,16,2025-08-21 00:00:00,Renata Cámara Báez,Ciudad
Utensilio de cocina plástico,40.83,1,2026-02-20 00:00:00,Cristina Jovita Castillo Belda,Baleares
Juguete de plástico,16.72,10,2026-03-27 00:00:00,Evangelina María Carmen Osorio Jaume,Zamora
Botella PET,16.62,20,2025-11-30 00:00:00,Maximino Maximiliano Roig Álvarez,Ourense
Cubo de basura plástico,15.42,7,2025-09-30 00:00:00,Jose Antonio Ordóñez Casanova,Valencia
Botella PET,19.35,10,2026-05-11 00:00:00,Francisco Sevillano,Cáceres
Pelota plástica,37.49,15,2026-03-16 00:00:00,Rosaura Coello Pelayo,Tarragona
Pelota plástica,24.34,5,2026-05-06 00:00:00,Griselda Barral Beltran,Navarra
Utensilio de cocina plástico,33.52,5,2025-12-28 00:00:00,Yago Zabaleta-Ríos,Jaén
Cubo de basura plástico,28.8,9,2025-11-18 00:00:00,Renato Segarra,León
Juguete de plástico,20.0,11,2025-07-07 00:00:00,Alma del Querol,Murcia
Tupper,9.8,4,2026-04-09 00:00:00,Paola Sanjuan Planas,Ávila
Cubo organizador,23.85,7,2026-04-22 00:00:00,Serafina Zorrilla Miró,Albacete
Envase plástico,4.7,19,2026-03-03 00:00:00,Alejandro del Pereira,Navarra
Tupper,7.83,6,2025-11-07 00:00:00,Jose Francisco Rozas Lumbreras,Cáceres
Pelota plástica,48.1,6,2025-12-10 00:00:00,Delia Mulet Bernat,Zaragoza
Envase plástico,2.6,7,2025-07-13 00:00:00,José Ángel Robledo Marqués,Jaén
Botella PET,17.39,7,2026-03-28 00:00:00,Berto Pons Ibarra,Ávila
Silla plástica,21.76,10,2025-06-03 00:00:00,Eutimio Yuste Asenjo,Zaragoza
Cubo de basura plástico,26.59,3,2026-05-25 00:00:00,Herminio Almagro Portero,Lugo
Muñeco de plástico,49.07,6,2026-03-20 00:00:00,Reyes Barreda Ramírez,Pontevedra
Tupper,40.71,9,2025-12-28 00:00:00,Estela Cárdenas-Poza,Tarragona
Botella PET,18.52,13,2025-10-30 00:00:00,Vicenta Obdulia Rueda Cerezo,Álava
Utensilio de cocina plástico,8.6,4,2025-09-01 00:00:00,Donato Sabater-Fuentes,Cuenca
Cubo de basura plástico,45.41,4,2025-07-16 00:00:00,Paco Fabregat Manjón,Sevilla
Pelota plástica,29.46,5,2026-01-16 00:00:00,Felicidad Romero Gil,La Rioja
Juguete de plástico,6.39,2,2026-03-31 00:00:00,Aurora Carro Chacón,Castellón
Cubo de basura plástico,38.89,3,2025-12-08 00:00:00,Cayetano Bastida Alberdi,Santa Cruz de Tenerife
Utensilio de cocina plástico,37.75,4,2026-04-01 00:00:00,Jose Ramón Arteaga,Sevilla
Juguete de plástico,39.72,13,2025-11-23 00:00:00,Goyo Llobet Sebastián,Valladolid
Utensilio de cocina plástico,13.99,15,2025-11-10 00:00:00,Emma del Guillén,Guadalajara
Botella PET,11.99,1,2025-07-04 00:00:00,Reyes Diego Segarra,Segovia
Tupper,44.75,18,2025-12-24 00:00:00,Leoncio Figuerola Román,Melilla
Pelota plástica,35.39,14,2026-04-04 00:00:00,Anacleto Darío Blázquez Montenegro,Melilla
Tupper,26.78,4,2026-05-17 00:00:00,Dolores Lorenzo Murillo,Salamanca
Botella PET,7.98,6,2025-07-16 00:00:00,Tatiana Varela Borrell,Málaga
Juguete de plástico,47.68,9,2025-06-09 00:00:00,Jose Antonio Carrera Casas,Vizcaya
Botella PET,24.64,7,2025-07-28 00:00:00,Ramón Corral Cánovas,Navarra
Pelota plástica,2.71,10,2025-06-17 00:00:00,Francisco Jose Galvez Valentín,Castellón
Cubo de basura plástico,16.23,16,2026-03-19 00:00:00,Ángela Almeida Adadia,Valencia
Botella PET,47.19,13,2026-01-08 00:00:00,Benjamín Cristóbal Feliu Mora,Girona
Pelota plástica,3.62,18,2026-01-03 00:00:00,Luciana del Giner,Lleida
Juguete de plástico,45.63,5,2026-02-01 00:00:00,Gema Duran-Acevedo,Madrid
Pelota plástica,40.44,5,2026-05-26 00:00:00,Fidel de Barros,Ciudad
Pelota plástica,45.88,19,2026-03-04 00:00:00,Judith Jurado Sastre,Guipúzcoa
Pelota plástica,48.19,8,2025-09-30 00:00:00,Herberto Hierro-Higueras,Lugo
Pelota plástica,30.73,8,2026-03-27 00:00:00,Manuel Donato Miró Ferreras,Navarra
Pelota plástica,24.03,1,2025-08-17 00:00:00,Fabiola Sebastián-Hierro,Almería
Cubo de basura plástico,47.12,6,2026-01-22 00:00:00,Marcela Maldonado,Guadalajara
Cubo de basura plástico,41.33,1,2025-11-11 00:00:00,América Larrea-Acosta,La Rioja
Cubo de basura plástico,33.62,19,2026-05-10 00:00:00,Melchor Carreño Azorin,Palencia
Envase plástico,2.95,3,2026-01-26 00:00:00,Fito Palau-Herrera,Cádiz
Botella PET,29.75,16,2025-09-29 00:00:00,Mateo de Sánchez,Barcelona
Envase plástico,3.47,9,2025-05-30 00:00:00,Ruperto Girona Vergara,Baleares
Cubo organizador,32.66,18,2026-03-01 00:00:00,Piedad del Bravo,Madrid
Silla plástica,6.63,8,2025-06-05 00:00:00,Juan Carlos Gaspar Cáceres Cámara,Cádiz
Silla plástica,9.58,10,2025-12-06 00:00:00,Bienvenida Lumbreras Vazquez,Huelva
Pelota plástica,6.41,7,2026-05-23 00:00:00,Constanza Torrents-Posada,Guipúzcoa
Juguete de plástico,26.43,3,2026-02-26 00:00:00,Candela Juárez Pombo,Girona
Juguete de plástico,12.75,3,2026-04-20 00:00:00,Agapito Aguirre-Morera,Asturias
Muñeco de plástico,22.76,1,2025-07-26 00:00:00,Mamen de Tomé,Melilla
Juguete de plástico,3.83,13,2025-05-30 00:00:00,Josué Ayllón Guillén,Jaén
Tupper,31.0,17,2025-12-31 00:00:00,Miguel Patiño,Pontevedra
Envase plástico,17.37,9,2026-05-09 00:00:00,Segismundo Nieto Saez,Valladolid
Pelota plástica,32.1,4,2025-08-26 00:00:00,Francisco Javier Ariza Verdejo,Córdoba
Botella PET,36.61,18,2025-07-23 00:00:00,Daniela Viñas Aparicio,Granada
Cubo de basura plástico,1.76,8,2026-05-16 00:00:00,María Fernanda de Ballester,La Rioja
Pelota plástica,7.35,10,2026-02-25 00:00:00,Maura Ariño-Serra,La Coruña
Silla plástica,5.95,14,2025-10-10 00:00:00,Tamara Morales,Soria
Pelota plástica,12.43,17,2025-07-24 00:00:00,Julio César Plana-Farré,Valladolid
Cubo organizador,39.54,12,2025-10-04 00:00:00,Casemiro Iniesta Castilla,Ourense
Botella PET,20.96,18,2025-08-29 00:00:00,Zaira Fátima Mir Villaverde,Cuenca
Tupper,43.41,19,2025-06-30 00:00:00,Donato Tello Pineda,Cuenca
Muñeco de plástico,14.69,2,2025-09-20 00:00:00,Clímaco Fuente,Lleida
Muñeco de plástico,15.1,19,2026-01-17 00:00:00,Victor Sebastián-Dueñas,Cádiz
Tupper,34.26,2,2026-02-07 00:00:00,Chema Heras,Baleares
Pelota plástica,35.82,7,2025-08-10 00:00:00,Gerardo Mendoza Estrada,Girona
Botella PET,28.31,18,2026-05-02 00:00:00,Rosalía Lladó Valero,Cantabria
Juguete de plástico,43.23,17,2026-01-03 00:00:00,Marta Albero Morata,Teruel
Cubo de basura plástico,22.79,4,2026-03-03 00:00:00,Inmaculada Bárcena Echeverría,Málaga
Cubo organizador,26.32,13,2026-02-05 00:00:00,Isidora Torralba-Múñiz,Lugo
Botella PET,5.61,17,2025-07-05 00:00:00,Angélica de Miralles,Córdoba
Utensilio de cocina plástico,26.08,5,2025-06-21 00:00:00,Ale Pascual Ibarra,Ourense
